date,UNH,HD,MCD,MSFT,AMGN,CAT,BA,HON,CVX,TRV,JNJ,AAPL,AXP,PG,WMT,JPM,IBM,NKE,MRK,MMM,DIS,KO,CSCO,VZ,WBA,INTC
2018-08-03,238.874832,173.312561,139.003799,102.184006,170.292328,123.085396,335.364624,134.243912,99.629272,115.450722,115.503815,49.69273,94.212158,72.816635,82.126442,101.341377,110.564682,74.918144,53.995026,172.417755,111.844963,39.861725,37.099426,41.741863,55.203701,43.04887
2018-08-06,238.447632,173.356857,139.457596,102.269104,169.965469,123.947372,333.56485,134.183273,99.830048,115.717766,115.565125,49.950756,94.333664,72.98468,82.190582,101.367363,109.314552,75.650757,54.232536,171.926987,113.658569,39.887379,37.506554,41.909565,55.367954,43.022686
2018-08-07,239.274139,174.56163,138.852478,102.978447,172.365143,126.524483,337.597595,135.386841,100.536812,115.664375,115.074905,49.482475,95.315132,73.090805,82.282242,101.73951,110.048164,76.621254,54.527363,173.482422,114.266357,39.759121,37.749081,41.893585,55.064106,43.371761
2018-08-08,240.351425,175.420959,141.415222,103.555412,168.752701,124.15181,334.729462,134.382477,99.492714,115.014557,114.821068,49.515911,96.072281,72.834312,82.538902,101.94725,109.958351,76.592712,54.617451,172.292938,111.737129,39.459858,37.974289,42.085258,54.604198,43.598656
2018-08-09,242.933151,175.474075,141.753448,103.725639,166.834686,123.094322,332.456451,133.308777,98.408493,115.326126,114.847313,49.905361,96.268585,71.994095,82.059494,101.159622,109.54216,77.315819,54.052364,170.329987,111.913597,39.630863,37.922318,42.332806,54.341408,43.75573
2018-08-10,241.790878,173.897217,141.201721,103.091965,167.221741,120.783813,328.287628,132.55545,99.059013,114.711922,114.4534,49.756721,94.950592,72.020622,83.138138,100.164307,109.322746,76.811554,54.109688,167.984436,110.462715,39.400005,37.922318,41.901573,54.604198,42.62999
2018-08-13,242.301666,171.983749,140.721222,102.344765,168.24527,119.984085,327.272095,131.914719,98.336205,113.98201,113.989456,50.077988,95.165573,72.100227,82.640305,98.571777,107.983444,76.259705,54.642025,166.221054,109.913727,39.186253,37.896339,41.701939,54.595993,42.280926
2018-08-14,244.68837,171.062439,142.910233,103.621582,168.374283,119.895203,328.02652,133.455994,98.448639,113.528023,113.359192,50.288975,95.511436,71.914497,83.755814,99.229576,108.475296,76.250191,54.429089,166.786652,110.531334,39.237545,38.112885,42.221012,56.386292,41.992943
2018-08-15,242.023026,171.850861,142.269531,102.216446,167.944199,117.318161,320.888367,132.633392,94.722084,114.622902,114.173286,50.406464,94.885155,72.7901,83.175018,98.407333,108.891441,75.70787,55.174355,167.5103,110.629356,39.400005,37.991611,42.516479,56.443775,41.416973
2018-08-16,244.335495,173.091064,143.915771,102.197449,170.1091,121.085999,334.642365,134.082123,95.403191,116.020401,115.967773,51.144917,95.95076,74.019478,90.937531,99.33342,109.97348,76.164566,56.386436,168.974213,110.266647,39.519699,39.117668,43.339031,57.174694,41.163898
2018-08-17,243.620377,173.241653,143.399658,102.140495,170.957779,123.823021,335.048615,135.013123,95.516701,116.091637,117.709755,52.166271,96.305954,74.019478,90.209229,99.33342,110.518295,75.879112,56.55843,170.321671,110.266647,39.84462,39.732674,43.754292,57.844101,41.102814
2018-08-20,243.685394,175.341202,143.871262,101.466385,171.078949,123.227608,339.246429,135.274109,95.476151,116.981766,119.819366,51.657993,97.053749,73.975273,88.503662,99.203598,110.858788,78.19117,57.467495,170.180252,109.786293,39.955776,40.035851,43.642487,57.844101,40.57922
2018-08-21,243.026016,177.378738,143.301758,100.621384,170.862518,124.40062,342.177063,136.587997,95.630226,117.239914,118.480049,51.557297,97.969795,74.205231,88.577423,99.809464,110.450188,78.923782,56.648514,171.086899,110.178413,39.519699,39.654716,43.850121,58.05899,41.556606
2018-08-22,242.143814,176.262543,142.865738,101.646767,171.321472,124.080704,338.559662,135.848419,96.42485,115.192596,117.832291,51.559692,98.92321,73.754158,88.199448,99.506531,109.897781,78.628838,56.542049,169.897476,109.737282,39.271748,39.836628,43.235203,57.554855,41.059177
2018-08-23,242.77533,177.316742,141.53096,102.12149,170.247681,121.556953,336.093231,137.397186,95.759964,115.290504,118.269958,51.66518,98.49324,73.621475,87.747711,99.29882,109.996178,78.885742,56.484715,169.771851,109.796097,39.075092,39.862606,43.347004,57.257339,40.998096
2018-08-24,245.431335,178.326614,141.824631,102.919029,170.282318,122.818863,337.930939,137.049133,96.497818,116.171738,119.005272,51.825813,98.857796,73.727638,87.535652,99.255524,110.503136,78.448082,56.542049,171.898682,109.727463,39.015244,40.122467,43.746292,57.199474,41.591507
2018-08-27,248.031601,178.928986,142.803436,104.058327,171.979599,126.222298,342.148041,138.650162,97.584328,117.400146,118.890724,52.252586,100.063614,73.798363,87.157669,101.012512,110.994965,78.638367,56.501106,174.444275,110.119598,39.066544,40.356346,43.8022,57.389568,42.193657
2018-08-28,249.359634,178.920151,143.835678,104.68499,171.996933,126.186752,339.700958,139.302673,97.187027,117.747292,118.362053,52.674561,100.278595,73.833763,88.568222,100.519157,110.919289,78.57177,56.206268,175.365356,110.364677,38.792927,40.668171,43.642487,57.257339,42.385639
2018-08-29,249.814697,179.579041,145.143707,106.355988,172.975464,126.06237,338.714417,139.4767,97.478935,118.085533,118.837868,53.46096,99.745781,73.84259,88.171799,100.190277,111.638138,78.771576,56.353691,176.227814,110.237236,38.758724,41.127266,43.578598,56.744919,42.542717
2018-08-30,249.248199,177.42424,144.86792,106.289513,173.495041,123.574181,335.532196,138.737122,97.146515,117.186485,118.91716,53.952457,99.297127,73.771851,88.595848,99.69693,110.419922,77.449043,56.132565,176.02684,109.717659,38.433815,40.841419,43.722336,56.034164,42.09766
2018-08-31,249.313171,178.768799,145.261871,106.650322,173.02742,123.387535,331.556915,138.397842,96.051842,117.141975,118.688057,54.575832,99.063438,73.36499,88.374611,99.168983,110.836067,78.40284,56.173512,176.612976,109.815697,38.108898,41.378464,43.41888,56.662285,42.263462
2018-09-04,249.359634,182.606461,144.805237,106.061668,170.36026,122.84549,334.903503,138.902466,96.384285,117.61377,117.833282,54.750854,100.026207,73.14389,87.913643,99.662323,110.230743,75.922928,55.649368,174.670349,108.668716,38.271355,41.343819,42.476555,55.885403,41.853317
2018-09-05,248.551682,181.778381,146.166245,103.004463,171.24353,124.933784,335.319427,140.773178,96.42485,118.023224,119.71904,54.393616,98.783012,73.66571,89.075264,99.177635,110.972275,76.228157,56.198074,177.375,107.708008,38.801483,40.945354,42.979664,56.397812,41.643864
2018-09-06,251.26329,183.327667,146.613953,103.241829,169.857986,125.804657,339.758972,142.704788,93.432846,118.005409,120.609047,53.489731,98.521301,73.099663,88.918541,98.753525,110.767967,76.685982,56.820499,178.136917,108.090332,39.134945,40.954025,43.355,56.224251,41.242439
2018-09-07,249.986755,183.630432,146.757202,102.738617,169.9879,125.582481,337.834198,141.660706,92.922028,116.47438,121.005623,53.05817,99.156898,72.445183,88.346954,98.943947,110.056709,76.590614,57.058014,177.994598,108.786362,39.09219,40.754799,43.123402,56.356491,40.535583
2018-09-10,242.019669,187.601715,147.804855,103.849464,175.356842,126.231186,330.657318,142.147919,92.824715,114.245003,120.908661,52.346092,100.287926,72.860847,89.333405,98.415993,110.208023,78.307457,56.967926,178.296021,108.502068,39.382896,40.772114,43.219231,56.860634,40.404678
2018-09-11,243.240311,190.415421,147.401886,105.615425,172.732986,126.213417,333.936279,141.878204,93.262581,114.468826,122.05423,53.669552,101.241379,72.5336,89.093681,99.039169,110.843628,78.812973,56.57481,177.333099,107.443321,39.348701,40.737476,43.698383,56.811035,39.209122
2018-09-12,244.759232,188.750351,147.509369,106.061668,172.758957,128.21286,341.828918,142.600372,93.886909,113.609299,122.803223,53.003025,100.839439,73.506516,88.476013,97.87072,110.904175,79.165878,57.213604,173.087738,107.306068,39.536808,40.616199,43.898037,58.166428,39.209122
2018-09-13,247.386902,186.497559,145.414108,107.200989,175.729187,129.332535,343.811707,144.18399,94.300453,115.346275,123.270248,54.283325,101.568542,73.807205,87.692398,98.251541,112.70504,79.614189,58.008011,175.047134,108.492264,39.519569,40.919373,43.874069,58.249092,39.767624
2018-09-14,247.219193,186.159225,144.017273,107.637711,173.694153,128.763794,348.00946,143.66188,95.176147,116.402756,122.917778,53.667152,102.409798,73.948723,87.203781,98.234253,112.235909,79.633247,57.702934,174.067444,107.110016,39.657532,41.057964,43.562622,58.083794,39.741447
2018-09-17,245.877411,185.562622,141.599686,106.46991,173.893341,129.936829,344.295319,144.218781,95.281548,116.295319,123.33194,52.238194,102.07328,74.514778,87.41581,98.528503,111.940788,79.413857,58.06575,175.449066,107.208046,39.942089,40.80677,43.682415,58.224289,39.636723
2018-09-18,245.336945,187.895523,141.268372,107.485809,175.218292,132.469437,351.665619,144.558105,95.784271,117.620422,123.843033,52.324501,102.484566,74.293663,87.978172,98.926636,112.409935,81.32148,58.06575,177.123795,107.374695,39.605797,41.109936,43.434849,58.57967,40.230137
2018-09-19,247.237778,188.483185,142.530869,106.052162,175.963013,135.74852,353.251862,144.262253,96.903221,118.632164,123.77253,52.355682,102.914543,74.293663,87.803024,101.80011,112.788246,80.529831,57.702934,178.455139,107.629578,39.63166,40.954025,42.724121,58.910252,40.273788
2018-09-20,248.225555,187.931152,143.972473,107.827621,177.608322,138.627716,355.418457,144.906143,96.830261,120.109451,125.111938,52.753666,103.858643,75.496521,88.273186,102.674248,114.36969,81.426414,58.362583,180.255463,109.423569,40.218029,41.343819,43.083481,60.240849,41.190071
2018-09-21,248.486481,189.115402,148.010773,108.482727,177.608322,138.965393,360.032166,145.602203,98.216774,120.369118,125.905037,52.185455,103.662331,75.903343,88.411484,101.999168,114.521042,81.598114,58.626434,181.143036,108.227577,40.166294,42.062763,43.458805,60.33176,40.718842
2018-09-24,249.129349,185.197601,146.228897,108.872002,179.435547,136.850433,355.931091,143.966431,99.424927,118.927605,123.781357,52.935886,102.680878,74.532486,87.508011,101.021156,113.522224,80.377228,58.362583,178.781708,110.550941,39.726517,41.958817,42.756062,59.670593,40.937004
2018-09-25,245.541916,184.725662,149.004684,108.663109,178.786026,136.930435,355.196014,144.053436,100.033066,117.548813,122.168777,53.271557,102.69957,73.51535,87.673943,100.735535,112.674767,80.873215,58.25539,176.378555,111.394012,39.390217,41.984802,42.364754,59.678867,40.064339
2018-09-26,244.982864,184.779083,148.422653,108.216896,179.106445,136.11293,353.068115,144.227463,98.881683,115.946144,121.745766,52.847187,100.96096,73.639183,87.203781,99.549797,114.717758,79.833542,57.991531,176.738602,112.942924,39.536804,41.932831,42.436626,60.298706,39.881073
2018-09-27,246.604126,184.173599,149.112091,108.625145,180.890335,135.490814,355.350769,143.87944,99.303329,115.605904,121.798676,53.933285,100.811394,73.2854,86.779671,99.117043,114.634529,80.634758,58.31311,175.934738,113.756592,39.674774,41.863533,42.795986,61.00119,40.038158
2018-09-28,247.899384,184.4496,149.792648,108.587158,179.504776,135.508621,359.712952,144.784271,99.149246,116.134186,121.754593,54.122681,99.540138,73.61264,86.576889,97.662994,114.415062,80.806435,58.494511,176.437119,114.638893,39.829994,42.14072,42.636269,60.249111,41.26862
2018-10-01,250.750778,184.850311,149.237518,109.764481,179.175705,135.321991,369.762543,146.412109,100.86013,115.471619,123.094032,54.48711,100.858131,74.001793,87.028618,98.234253,115.769524,80.558426,58.980984,177.676453,113.95266,39.864483,42.331276,42.995621,59.885487,40.535583
2018-10-02,252.176437,182.312592,147.903305,109.327736,179.833878,137.579132,373.708801,146.051498,101.14389,115.955078,123.790161,54.971424,101.316154,74.612076,87.720047,98.641045,116.337013,78.946503,59.162399,180.623901,115.344719,40.105927,42.452553,43.458805,60.736725,41.975479
2018-10-03,252.42807,181.41333,147.437714,109.346718,179.167053,140.600479,379.444489,145.479675,101.606094,115.981949,122.512451,55.640347,101.372238,73.435745,86.724388,99.567101,115.935982,78.68898,58.849087,180.665726,114.609482,39.554054,42.565155,43.355,60.992943,42.551449
2018-10-04,250.023987,177.059204,148.458481,107.087059,176.196823,139.294174,377.210175,144.890305,101.314194,117.10112,122.794411,54.662148,101.072021,72.454018,86.853447,100.464806,114.490784,76.476158,58.725388,179.058029,113.844818,39.536804,42.190174,43.937958,60.612759,42.001667
2018-10-05,250.843948,174.859848,149.147964,106.460419,176.673111,136.237274,373.805542,144.327332,101.622307,116.510201,122.574127,53.775036,100.593605,72.657433,86.023727,99.898293,112.765564,76.418945,58.568718,178.513748,112.521393,39.562679,41.972157,43.874069,59.926788,41.041725
2018-10-08,250.666885,176.667404,150.222427,105.245148,178.015366,136.272842,373.128479,145.022278,101.224991,117.880066,122.829643,53.650368,100.368446,72.878548,87.295975,100.508385,112.281288,76.523834,58.923283,179.501831,113.736984,40.080059,41.440197,43.937958,61.282188,41.041725
2018-10-09,251.691833,174.298904,152.066971,106.583847,178.38768,132.81604,372.809265,141.573959,102.830444,117.817398,122.662209,54.393616,100.058884,72.701653,89.499336,99.811127,111.41114,76.70507,59.648899,176.19429,114.589874,40.002453,41.414036,44.40062,60.794582,40.622841
2018-10-10,245.141235,172.473511,150.759689,100.792297,174.231079,127.715256,355.428162,137.773773,99.408722,114.755348,121.366867,51.873768,97.160118,72.029488,88.282425,97.152878,107.968346,71.478203,58.090466,169.26947,110.63916,39.390217,39.792019,43.86771,59.761497,39.095657
2018-10-11,239.587616,168.947464,145.9245,100.554924,167.866272,125.271477,346.374878,135.134781,96.027527,111.299362,117.939018,51.415833,95.293289,69.756447,86.586082,94.241875,105.191345,71.068062,56.375378,164.731018,108.962814,38.493423,38.475204,43.060284,58.596195,38.598248
2018-10-12,241.907791,171.378326,146.685593,104.029877,170.931778,126.248955,348.309326,137.404327,95.492378,110.70842,117.965485,53.252373,96.625397,69.924477,87.406593,93.213425,106.576073,72.403397,57.562752,165.987045,110.394089,38.527901,39.861774,43.383259,60.744995,39.165482
2018-10-15,242.504227,170.220779,146.551254,102.159462,169.373093,126.009041,347.119659,137.413101,94.819382,110.475632,118.035965,52.113522,96.268921,70.870857,86.493896,92.68177,106.787933,71.525894,57.274158,166.581589,111.207764,38.726242,38.954834,43.278286,61.753281,38.86005
2018-10-16,253.984116,172.366684,146.909424,105.387566,175.218292,127.706367,356.182587,140.360031,95.281548,111.693275,120.335899,53.261955,97.816803,71.64917,88.328499,94.668953,109.807022,73.900871,58.725388,169.420181,113.903648,39.226376,39.957706,43.359035,63.042545,40.090515
2018-10-17,249.073456,164.878281,149.327042,105.112213,175.590637,125.600258,353.522675,139.031723,95.103172,113.206413,122.891357,53.031799,97.882477,72.400948,89.019928,95.723511,101.430733,72.94706,59.220112,169.922592,114.825142,39.545433,40.062351,43.568962,63.621094,40.046879
2018-10-18,248.616867,160.666595,149.362869,103.013954,175.547363,120.677208,347.574219,136.5159,95.249138,112.04248,122.92659,51.792248,96.475304,71.595222,88.660378,94.207008,98.782417,72.107697,59.541702,167.787369,113.893845,39.329857,39.643761,44.126083,63.290512,39.244026
2018-10-19,247.209885,160.141251,149.971725,103.165878,174.750641,117.439835,344.58551,135.002823,95.792381,112.875137,122.530067,52.581043,100.124565,77.894615,89.563889,94.050133,97.685249,70.781914,59.657143,167.343536,116.560318,39.950714,39.53912,44.327946,63.92688,38.397533
2018-10-22,244.311905,159.161835,149.201706,104.08683,171.477341,115.105713,344.314667,134.246338,95.03833,111.084465,122.203995,52.902325,98.041939,77.270035,89.554657,92.699203,98.381393,71.440071,59.838543,168.608002,115.942711,39.640285,39.90538,44.392544,64.174835,39.278931
2018-10-23,246.799881,158.965942,158.621353,102.634186,171.14827,106.404137,338.578979,132.478165,91.94902,110.842735,122.424294,53.401024,97.919991,77.769691,90.163124,91.731781,99.281815,69.961662,59.450996,161.230957,115.530975,39.976589,39.608883,46.193104,63.852524,38.833862
2018-10-24,238.842224,157.57692,158.800446,97.146446,162.696533,100.465965,343.028259,127.851097,89.362457,108.837173,121.137756,51.569271,95.537178,79.821892,89.941841,90.023514,96.255157,68.788483,58.164677,154.523819,109.413765,40.295635,38.431602,46.362675,61.323513,37.018711
2018-10-25,246.222153,159.446747,156.973801,102.824089,162.887054,103.408211,351.849365,129.733612,90.473297,108.550652,122.018959,52.698532,97.188255,79.411453,91.435356,91.391853,95.680092,69.723213,57.686432,154.900589,111.913597,40.105927,39.652481,45.563313,62.596287,38.66806
2018-10-26,240.575348,153.356308,155.209854,101.551826,161.051193,102.889526,347.496857,128.466888,90.432755,108.595421,120.697151,51.859379,94.983696,78.394264,91.214104,90.136818,94.424034,68.740776,58.049248,154.867111,110.962677,39.597168,38.588573,44.82048,63.001247,39.872337
2018-10-29,239.028549,154.220001,155.111374,98.599091,162.964951,101.932617,324.592834,128.056854,88.324585,109.517632,121.208252,50.885971,94.927422,78.733345,92.006966,91.383148,90.527214,68.85524,58.915047,155.570496,110.815628,40.06282,38.231033,45.60368,63.488853,39.619278
2018-10-30,240.668579,156.926865,159.821182,98.48513,163.735672,105.044785,338.443573,129.781723,89.881378,112.696068,124.028099,51.140106,95.762337,79.580986,94.422325,92.995529,87.318962,71.068062,60.085918,158.936615,112.501785,41.071709,38.876347,46.976322,65.125252,41.678772
2018-10-31,243.529221,156.606339,158.397507,101.409401,166.948349,108.496811,343.231354,131.470291,90.530052,112.033508,123.358391,52.473152,96.372116,79.125938,92.449478,95.017555,87.341667,71.573586,60.696095,159.313416,112.570412,41.287292,39.896671,46.096222,65.92691,40.91082
2018-11-01,243.137848,160.684418,156.588776,100.564407,167.04364,111.519539,351.172363,131.134399,90.140839,112.096184,124.089783,53.27874,97.601036,79.937897,92.726028,94.982704,88.400993,73.242752,60.292053,160.95462,113.815407,41.166573,39.809467,45.256489,66.034355,42.080208
2018-11-02,243.212387,160.212509,158.263214,100.792297,161.986435,112.494324,346.026672,132.069443,93.027443,111.827591,123.966423,49.744724,97.291443,80.134201,93.426682,94.459747,87.52327,73.042442,59.591179,161.448608,112.913513,41.390778,39.661201,45.7248,65.538475,41.111542
2018-11-05,243.212387,162.224838,161.522476,102.074028,164.463058,113.04879,350.118042,133.612747,96.441055,113.286987,125.305794,48.332565,98.698616,81.374435,94.874092,95.078575,90.845001,73.948555,60.292053,161.817078,113.1782,41.985767,40.236759,46.193104,66.092209,41.862041
2018-11-06,245.569885,162.064575,163.599823,102.273399,165.181824,115.660164,354.460907,134.765701,96.408623,115.140343,125.631851,48.855232,98.482857,81.651047,95.261299,95.523064,93.160416,73.032906,60.448723,163.533615,114.413406,42.347931,40.550709,46.193104,66.612862,41.49321
2018-11-07,255.903717,166.712524,164.97876,106.299019,171.130966,120.820305,359.829041,136.354355,98.005959,116.644501,127.552879,50.336933,100.668633,81.454735,96.173988,97.161606,94.461861,74.368233,61.908192,168.549347,114.746719,42.572121,41.77158,46.548389,67.695549,42.784115
2018-11-08,257.78598,167.398148,166.080063,106.09964,169.745438,117.502426,360.276001,136.672089,96.781616,117.280197,128.037537,50.161297,101.785011,81.517212,96.690262,97.945999,94.546158,74.187019,62.238041,170.877182,113.717377,42.537632,42.242504,47.048988,68.501556,43.021221
2018-11-09,257.692749,165.608429,166.492004,104.029877,167.268768,113.495956,358.886475,136.463318,96.903221,117.31601,128.072769,49.194107,101.578621,82.454094,97.317162,96.996017,94.66877,72.832603,61.726799,168.390228,115.678024,42.839443,41.082657,47.202396,68.459999,42.248436
2018-11-12,253.807053,159.767319,165.086197,101.466385,165.88324,111.787849,346.924896,134.475235,95.18425,113.743614,128.319504,46.716003,99.899391,82.712845,95.759132,94.956543,92.645737,71.630806,61.586624,164.990601,114.403603,43.003288,39.783298,47.412327,67.978073,40.966312
2018-11-13,250.862549,159.38443,164.76384,101.532845,165.874603,112.64637,339.617737,134.06665,93.530151,113.537682,127.491135,46.249245,101.184624,83.399872,94.901749,95.514359,92.599754,71.726204,61.520664,166.104309,114.550652,42.994663,39.347263,47.363888,68.069466,41.616154
2018-11-14,246.893005,160.185791,164.62059,100.09301,164.844086,111.877274,334.963318,133.930481,93.830162,110.162277,127.112305,44.942829,101.100182,83.417725,93.60186,93.544624,92.109329,71.726204,61.091877,165.844742,114.815346,42.908436,38.658337,47.589966,67.737106,41.352711
2018-11-15,246.874405,157.924118,164.360901,102.29567,167.817612,115.740654,331.902496,134.898163,95.754242,112.445366,127.332558,46.051968,102.81694,83.721077,91.76725,95.932709,93.059532,70.896393,61.7103,171.580536,114.805542,42.891186,40.78616,47.703007,68.376907,42.248436
2018-11-16,252.623703,157.621414,167.969376,103.258736,169.326187,116.223595,326.441528,135.610184,97.481842,115.292557,128.645569,46.562027,102.685585,83.712166,90.061707,95.862961,93.159164,71.287453,62.716274,175.00528,113.903648,43.261978,40.419895,48.615406,68.568031,42.880711
2018-11-19,247.908722,154.567276,167.190399,99.759262,169.962769,112.664246,311.856384,134.624237,97.776573,116.859383,130.178802,44.716675,101.550484,83.239281,89.222755,96.595078,92.193619,69.169991,62.955395,172.141541,113.148788,43.555161,39.896671,48.946453,68.069466,42.151833
2018-11-20,243.668961,150.52478,164.495255,96.984451,171.296906,109.346382,308.708099,131.502182,95.058304,114.934402,129.050919,42.5802,99.524155,82.177475,86.807327,94.520767,89.810425,67.834679,61.660843,167.89621,109.668648,42.580757,38.797871,48.009827,66.299591,41.616154
2018-11-21,242.783752,150.747375,163.608765,98.31942,168.096664,110.777275,308.338837,131.547821,96.261879,114.38826,125.120773,42.532078,99.908775,81.561813,86.816574,93.814812,90.860252,69.026955,61.669071,167.508408,110.805824,42.020256,39.146698,47.767605,66.274666,41.300007
2018-11-23,243.780807,150.346725,162.901398,98.281281,167.922287,109.391106,303.480347,130.780975,93.011406,113.34967,125.332245,41.45182,99.195824,81.677826,87.673943,92.951958,89.802765,68.187576,61.570129,165.915009,109.874519,42.270325,38.841476,47.347736,67.147148,40.869713
2018-11-26,248.0112,151.210388,164.656372,101.523308,169.430832,111.608978,307.405975,130.744492,94.141289,116.698212,125.367737,42.01239,102.891983,82.034721,87.720047,95.226738,91.618904,69.351212,62.205048,168.494781,110.335266,42.140976,39.739693,47.775673,67.886658,41.668839
2018-11-27,252.660995,154.237793,165.319,102.162186,171.872421,111.430099,309.028717,130.443237,94.329605,116.044624,127.008301,41.920975,103.295357,82.730682,87.618645,95.627655,91.979057,68.759857,62.94714,169.194565,111.658707,42.572121,40.21933,48.97068,69.398926,42.213303
2018-11-28,261.792694,158.931519,168.202225,105.957268,175.639496,116.94796,324.060913,131.730423,96.728577,117.020538,129.863815,43.532955,105.903305,82.989449,89.84967,96.690964,94.254967,71.211128,63.681015,172.271744,113.815407,42.865314,41.239632,48.494297,70.329575,42.907059
2018-11-29,263.283569,157.346085,169.464722,105.070473,176.467926,116.46505,332.864471,133.044968,97.309891,116.957886,129.340622,43.198528,104.421097,82.819901,89.692947,95.923996,93.090195,70.90593,64.241714,172.457184,114.315376,42.569817,41.28323,48.001762,70.504074,41.88839
2018-11-30,263.012482,161.520203,169.834091,105.737968,181.595337,121.330032,336.945618,133.96698,97.383583,116.72506,130.271774,42.965149,105.321671,84.327843,90.024818,96.908844,95.228165,71.862564,65.420845,175.289886,113.217415,43.803982,41.745419,48.688068,70.354507,43.302227
2018-12-03,267.658478,162.79216,167.005188,106.882195,176.956238,124.263344,349.771973,136.002762,98.800041,116.492302,129.659866,44.466461,105.406113,83.266029,91.038925,97.823982,96.025131,74.560257,65.321892,175.998077,113.462494,43.186897,42.504116,46.960175,71.202057,44.022324
2018-12-04,260.385773,157.023575,166.707932,103.478058,172.447998,115.651222,332.806152,130.251495,95.991661,113.430244,129.500275,42.510433,100.978226,83.257103,88.328499,93.457466,93.182144,72.503502,64.489075,170.46759,110.648972,43.091293,41.291954,46.903652,68.817291,41.932289
2018-12-06,258.796692,157.614777,167.077316,104.116936,173.537979,114.801636,322.506165,129.229065,94.902733,112.284218,129.393829,42.036453,101.550484,83.471275,87.846474,91.679482,94.952293,72.264351,64.621017,170.872223,112.080246,42.917473,42.198895,46.89558,68.917015,42.476749
2018-12-07,251.626801,154.775253,164.833984,99.949966,166.936905,110.491104,314.071869,126.627342,94.558853,111.311272,128.96817,40.537563,100.077637,82.489769,86.381935,90.023514,91.450302,70.159729,63.260479,167.129028,110.627998,42.665413,40.498383,46.572605,67.462898,40.60627
2018-12-10,249.149628,153.789963,166.356537,102.591263,169.247711,110.347992,317.113251,125.933502,94.108536,110.806816,128.817398,40.80463,99.242722,83.007278,87.077141,88.341393,92.821999,69.365753,63.837677,167.196472,110.509445,42.795788,40.864647,47.048988,67.437965,41.45808
2018-12-11,249.794586,154.255753,165.401535,103.544807,171.07019,110.21386,312.915527,124.892822,94.542465,108.978027,129.917068,40.571247,98.876846,83.79248,86.993698,87.478554,92.638062,70.379768,63.582069,166.471466,110.618118,43.056522,41.065216,47.5173,67.978073,41.607365
2018-12-12,252.991638,156.047226,165.302429,104.012062,171.270798,112.118744,317.443634,126.243927,94.665298,109.914948,130.449142,40.684319,100.828133,83.899544,86.307785,88.045067,92.844978,71.097252,64.324173,168.452621,110.855217,42.778404,41.353004,46.225403,68.501556,42.002544
2018-12-13,254.403107,155.742661,167.96019,104.364868,172.247437,112.59269,316.258209,126.72776,94.927299,109.455505,131.105377,41.129417,100.096413,86.09449,86.168732,88.132225,92.515465,69.767555,65.148743,170.408569,112.020973,42.995682,41.39661,46.096222,68.401825,42.406502
2018-12-14,247.738052,154.327362,165.131271,101.103767,167.486267,113.370743,309.728333,124.555069,93.199722,108.59967,117.945183,39.813377,99.158295,86.228363,85.139809,87.408821,91.87944,69.384865,63.504669,165.324905,110.845337,42.88269,39.957706,46.088142,65.427116,42.028889
2018-12-17,241.241257,150.457779,162.878967,98.109634,165.750977,111.313866,307.182495,122.674522,92.069832,108.041122,114.522095,39.442871,94.91803,82.775291,84.138718,86.293251,88.967499,66.868912,62.466721,162.559631,109.284416,42.004879,38.544971,45.175755,63.333176,41.343922
2018-12-18,236.473862,152.311981,161.90596,99.139458,163.152405,111.134987,318.774872,123.404816,89.850983,107.473579,115.657211,39.95533,94.767937,82.525452,84.426079,85.883606,89.388962,68.064713,61.719425,164.02655,108.128532,41.996189,38.422886,44.933521,62.718296,41.923512
2018-12-19,233.98732,150.09053,161.410431,98.872467,161.748444,109.400063,310.505737,121.652054,88.287132,107.347458,113.165291,38.709049,92.657188,81.874107,83.934799,84.794144,89.22036,65.97924,61.254425,160.148483,107.901321,41.631165,37.620586,45.103081,60.898579,40.017891
2018-12-20,226.630524,147.045013,156.473358,96.793755,161.286301,108.702484,304.189636,119.287689,85.953659,105.689873,113.75058,37.732246,89.84285,81.178154,80.903679,84.062035,86.607292,64.6017,61.021931,157.973328,105.708122,41.318268,37.053753,44.465206,57.840767,39.99155
2018-12-21,222.797852,143.748688,156.896805,93.666161,157.144272,107.378929,295.930267,118.164833,85.323204,104.554764,113.590973,36.264633,85.677628,81.169228,80.764641,82.074875,85.013374,69.231834,60.532013,154.91304,102.961685,41.344345,36.49564,44.344093,55.888088,39.376835
2018-12-24,217.750031,141.652649,153.410156,89.756638,155.565948,104.588699,285.834351,113.95639,82.68679,101.464767,108.935219,35.326313,83.960915,77.948158,79.550331,80.305603,82.430954,65.146957,59.078918,150.58812,99.138412,39.945053,35.126503,42.834202,54.226242,38.279137
2018-12-26,227.481155,150.735474,156.788681,95.887894,163.81514,111.573196,305.0448,118.283501,87.926872,105.554718,112.367142,37.814045,88.032295,80.384026,83.805023,83.634987,85.358215,69.844055,61.445412,157.029114,104.552246,40.796791,37.036304,43.956528,56.270309,40.562359
2018-12-27,229.930328,152.562759,158.302246,96.479088,165.968994,113.281326,308.163971,120.109283,89.507095,106.906021,112.98793,37.568638,88.82032,82.106094,84.898796,84.576263,87.189682,70.475449,62.591282,160.772324,105.23391,41.309582,37.420017,44.529812,56.802097,40.711647
